"","state","district_id","cand_id","incumbent","party","primary_votes","primary_percent","runoff_votes","runoff_percent","general_votes","general_percent","won","footnotes"
"1006","MS","02","H6MS02162",FALSE,"REP",35871,1,NA,NA,83542,0.291466929029467,FALSE,NA
"1007","MS","02","H4MS02183",FALSE,"IND",NA,NA,NA,NA,6918,0.024135982081179,FALSE,NA
"1008","MS","02","H6MS02170",FALSE,"REF",NA,NA,NA,NA,3823,0.0133379386378068,FALSE,NA
"1009","MS","03","H8MS03067",TRUE,"REP",87997,0.891045698026469,NA,NA,209490,0.662010775964228,TRUE,NA
"1010","MS","03","H6MS03178",FALSE,"REP",10760,0.108954301973531,NA,NA,NA,NA,FALSE,NA
"1011","MS","03","H4MS03041",FALSE,"DEM",29149,0.654548312487369,NA,NA,96101,0.303689424702555,FALSE,NA
"1012","MS","03","H6MS03186",FALSE,"DEM",15384,0.345451687512631,NA,NA,NA,NA,FALSE,NA
"1013","MS","03","H4MS03058",FALSE,"VPA",NA,NA,NA,NA,8696,0.0274802888337626,FALSE,NA
"1014","MS","03","H6MS03194",FALSE,"REF",NA,NA,NA,NA,2158,0.00681951049945488,FALSE,NA
"1015","MS","04","H0MS04120",TRUE,"REP",103558,1,NA,NA,181323,0.650418431804404,TRUE,NA
"1016","MS","04","H6MS04192",FALSE,"DEM",NA,NA,NA,NA,77505,0.278015919420042,FALSE,NA
"1017","MS","04","H6MS04200",FALSE,"LIB",NA,NA,NA,NA,14687,0.0526833082836225,FALSE,NA
"1018","MS","04","H0MS03049",FALSE,"REF",NA,NA,NA,NA,5264,0.0188823404919309,FALSE,NA
"1019","MO","01","H0MO01066",TRUE,"DEM",56139,0.626411515286766,NA,NA,236993,0.754697093215805,TRUE,NA
"1020","MO","01","H6MO01253",FALSE,"DEM",24059,0.268455701852265,NA,NA,NA,NA,FALSE,NA
"1021","MO","01","H8MO02158",FALSE,"DEM",9422,0.105132782860969,NA,NA,NA,NA,FALSE,NA
"1022","MO","01","H8MO03131",FALSE,"REP",12450,0.672355133120916,NA,NA,62714,0.199710850126105,FALSE,NA
"1023","MO","01","H6MO01261",FALSE,"REP",6067,0.327644866879084,NA,NA,NA,NA,FALSE,NA
"1024","MO","01","H6MO01246",FALSE,"LIB",367,1,NA,NA,14317,0.0455920566580898,FALSE,NA
"1025","MO","02","H2MO02102",TRUE,"REP",77084,0.825779082348656,NA,NA,241954,0.585425457783284,TRUE,NA
"1026","MO","02","H6MO02319",FALSE,"REP",16263,0.174220917651344,NA,NA,NA,NA,FALSE,NA
"1027","MO","02","H6MO02301",FALSE,"DEM",40379,1,NA,NA,155689,0.376700960086717,FALSE,NA
"1028","MO","02","H2MO02078",FALSE,"LIB",553,1,NA,NA,11758,0.0284493438116991,FALSE,NA
"1029","MO","02","H0MO03120",FALSE,"GRE",NA,NA,NA,NA,3895,0.00942423831829972,FALSE,NA
"1030","MO","03","H8MO09153",TRUE,"REP",84274,0.734644420035915,NA,NA,249865,0.678367129744009,TRUE,NA
"1031","MO","03","H6MO03333",FALSE,"REP",30440,0.265355579964085,NA,NA,NA,NA,FALSE,NA
"1032","MO","03","H6MO03341",FALSE,"DEM",26369,1,NA,NA,102891,0.279342334246456,FALSE,NA
"1033","MO","03","H6MO03358",FALSE,"LIB",483,1,NA,NA,11962,0.0324760474896357,FALSE,NA
"1034","MO","03","H6MO03325",FALSE,"CON",80,1,NA,NA,3605,0.0097873391740626,FALSE,NA
"1035","MO","04","H0MO04086",TRUE,"REP",73853,0.724830699774266,NA,NA,225348,0.678280970641175,TRUE,NA
"1036","MO","04","H4MO04138",FALSE,"REP",28037,0.275169300225734,NA,NA,NA,NA,FALSE,NA
"1037","MO","04","H6MO04224",FALSE,"DEM",17160,0.627284690744261,NA,NA,92510,0.278448322567829,FALSE,NA
"1038","MO","04","H6MO07169",FALSE,"DEM",10196,0.372715309255739,NA,NA,NA,NA,FALSE,NA
"1039","MO","04","H6MO04232",FALSE,"LIB",521,1,NA,NA,14376,0.0432707067909967,FALSE,NA
"1040","MO","05","H4MO05234",TRUE,"DEM",48755,0.882060281506676,NA,NA,190766,0.588293705862399,TRUE,NA
"1041","MO","05","H6MO05221",FALSE,"DEM",6519,0.117939718493324,NA,NA,NA,NA,FALSE,NA
"1042","MO","05","H6MO05189",FALSE,"REP",28096,0.680339976269463,NA,NA,123771,0.381691183273198,FALSE,NA
"1043","MO","05","H6MO05213",FALSE,"REP",6898,0.167033924982444,NA,NA,NA,NA,FALSE,NA
"1044","MO","05","H6MO05205",FALSE,"REP",4137,0.100176768288253,NA,NA,NA,NA,FALSE,NA
"1045","MO","05","H4MO05333",FALSE,"REP",2166,0.0524493304598397,NA,NA,NA,NA,FALSE,NA
"1046","MO","05","H4MO05341",FALSE,"LIB",577,1,NA,NA,9733,0.0300151108644031,FALSE,NA
"1047","MO","06","H0MO06073",TRUE,"REP",62764,0.762068965517241,NA,NA,238388,0.680245631256349,TRUE,NA
"1048","MO","06","H0MO06164",FALSE,"REP",11686,0.141889266634288,NA,NA,NA,NA,FALSE,NA
"1049","MO","06","H4MO06091",FALSE,"REP",7910,0.0960417678484701,NA,NA,NA,NA,FALSE,NA
"1050","MO","06","H6MO06229",FALSE,"DEM",7983,0.279771500665872,NA,NA,99692,0.284473410873064,FALSE,NA
"1051","MO","06","H0MO06172",FALSE,"DEM",7116,0.24938669657251,NA,NA,NA,NA,FALSE,NA
"1052","MO","06","H6MO06211",FALSE,"DEM",6623,0.232109062872363,NA,NA,NA,NA,FALSE,NA
"1053","MO","06","H4MO06083",FALSE,"DEM",3881,0.136013177262213,NA,NA,NA,NA,FALSE,NA
"1054","MO","06","H6MO06237",FALSE,"DEM",2931,0.102719562627041,NA,NA,NA,NA,FALSE,NA
"1055","MO","06","H2MO06228",FALSE,"LIB",385,1,NA,NA,8123,0.0231791669995777,FALSE,NA
"1056","MO","06","H6MO06245",FALSE,"GRE",NA,NA,NA,NA,4241,0.0121017908710093,FALSE,NA
"1057","MO","07","H0MO07113",TRUE,"REP",67012,0.623709756982902,NA,NA,228692,0.6753906446116,TRUE,NA
"1058","MO","07","H6MO07268",FALSE,"REP",14069,0.130946286799267,NA,NA,NA,NA,FALSE,NA
"1059","MO","07","H6MO07276",FALSE,"REP",9538,0.0887743040366341,NA,NA,NA,NA,FALSE,NA
"1060","MO","07","H6MO07243",FALSE,"REP",5346,0.0497575413482749,NA,NA,NA,NA,FALSE,NA
"1061","MO","07","H6MO07219",FALSE,"REP",4860,0.0452341284984317,NA,NA,NA,NA,FALSE,NA
"1062","MO","07","H6MO07201",FALSE,"REP",3537,0.0329203935183031,NA,NA,NA,NA,FALSE,NA
"1063","MO","07","H6MO07300",FALSE,"REP",2037,0.0189592427471822,NA,NA,NA,NA,FALSE,NA
"1064","MO","07","H6MO07250",FALSE,"REP",1042,0.00969834606900532,NA,NA,NA,NA,FALSE,NA
"1065","MO","07","H4MO07131",FALSE,"DEM",9402,0.521435305862126,NA,NA,92756,0.27393408878139,FALSE,NA
"1066","MO","07","H4MO07065",FALSE,"DEM",4915,0.272586101713715,NA,NA,NA,NA,FALSE,NA
"1067","MO","07","H6MO07235",FALSE,"DEM",3714,0.205978592424158,NA,NA,NA,NA,FALSE,NA
"1068","MO","07","H6MO07292",FALSE,"LIB",398,1,NA,NA,17153,0.0506575469497087,FALSE,NA
"1069","MO","08","H4MO08162",TRUE,"REP",65450,0.675034551042719,NA,NA,229792,0.743974021517073,TRUE,NA
"1070","MO","08","H6MO08142",FALSE,"REP",15342,0.158233461911343,NA,NA,NA,NA,FALSE,NA
"1071","MO","08","H2MO08067",FALSE,"REP",11564,0.119268136718992,NA,NA,NA,NA,FALSE,NA
"1072","MO","08","H6MO08134",FALSE,"REP",4602,0.0474638503269457,NA,NA,NA,NA,FALSE,NA
"1073","MO","08","H6MO08126",FALSE,"DEM",22314,1,NA,NA,70009,0.226660968494938,FALSE,NA
"1074","MO","08","H6MO08159",FALSE,"LIB",254,1,NA,NA,9070,0.0293650099879885,FALSE,NA
"1075","MT","00","H4MT01041",TRUE,"REP",144660,0.999986174669229,NA,NA,285358,0.561915282840157,TRUE,NA
"1076","MT","00","H6MT01095",FALSE,"DEM",112821,1,NA,NA,205919,0.405487258556488,FALSE,NA
"1077","MT","00","H6MT00097",FALSE,"LIB",NA,NA,NA,NA,16554,0.0325974586033543,FALSE,"#  Rick Breckenridge was selected by the party to fill the vacancy on the general election ballot after the death of Mike Fellows."
"1078","MT","00","H8MT01141",FALSE,"LIB",NA,NA,NA,NA,NA,NA,FALSE,"#  Rick Breckenridge was selected by the party to fill the vacancy on the general election ballot after the death of Mike Fellows."
"1079","NE","01","H4NE01064",TRUE,"REP",62704,1,NA,NA,189771,0.694526383592326,TRUE,NA
"1080","NE","01","H6NE01119",FALSE,"DEM",25762,1,NA,NA,83467,0.305473616407674,FALSE,NA
"1081","NE","02","H6NE02125",FALSE,"REP",32328,0.659687786960514,NA,NA,141066,0.489289232348738,TRUE,NA
"1082","NE","02","H4NE02120",FALSE,"REP",16677,0.340312213039486,NA,NA,NA,NA,FALSE,NA
"1083","NE","02","H4NE02054",TRUE,"DEM",23470,1,NA,NA,137602,0.477274303869473,FALSE,NA
"1084","NE","02","H8NE02204",FALSE,"LIB",108,0.461538461538462,NA,NA,9640,0.0334364637817889,FALSE,NA
"1085","NE","02","H4NE02104",FALSE,"LIB",89,0.38034188034188,NA,NA,NA,NA,FALSE,NA
"1086","NE","02","H6NE02158",FALSE,"LIB",37,0.158119658119658,NA,NA,NA,NA,FALSE,NA
"1087","NE","03","H6NE03115",TRUE,"REP",78154,1,NA,NA,226720,1,TRUE,NA
"1088","NV","01","H8NV03036",TRUE,"DEM",15556,0.823722531109346,NA,NA,116537,0.618719206591913,TRUE,NA
"1089","NV","01","H6NV01281",FALSE,"DEM",1775,0.0939899391051099,NA,NA,NA,NA,FALSE,NA
"1090","NV","01","H6NV01216",FALSE,"DEM",1554,0.0822875297855441,NA,NA,NA,NA,FALSE,NA
"1091","NV","01","H6NV01208",FALSE,"REP",2588,0.250459692248137,NA,NA,54174,0.287621049949032,FALSE,NA
"1092","NV","01","H6NV01257",FALSE,"REP",2563,0.248040259363205,NA,NA,NA,NA,FALSE,NA
"1093","NV","01","H6NV01224",FALSE,"REP",1911,0.184941449724185,NA,NA,NA,NA,FALSE,NA
"1094","NV","01","H6NV01273",FALSE,"REP",1459,0.141198103164618,NA,NA,NA,NA,FALSE,NA
"1095","NV","01","H6NV01265",FALSE,"REP",1144,0.110713248814478,NA,NA,NA,NA,FALSE,NA
"1096","NV","01","H6NV01240",FALSE,"REP",668,0.0646472466853769,NA,NA,NA,NA,FALSE,NA
"1097","NV","01","H6NV01232",FALSE,"NPY",NA,NA,NA,NA,13897,0.0737820676180768,FALSE,NA
"1098","NV","01","H4NV01187",FALSE,"IAP",NA,NA,NA,NA,3744,0.0198776758409786,FALSE,NA
"1099","NV","02","H2NV02395",TRUE,"REP",NA,NA,NA,NA,182676,0.583003548905967,TRUE,NA
"1100","NV","02","H6NV02248",FALSE,"DEM",11333,0.451172419284207,NA,NA,115722,0.369322388745628,FALSE,NA
"1101","NV","02","H6NV02255",FALSE,"DEM",8983,0.357617739559696,NA,NA,NA,NA,FALSE,NA
"1102","NV","02","H4NV02136",FALSE,"DEM",4803,0.191209841156097,NA,NA,NA,NA,FALSE,NA
"1103","NV","02","H8NV02079",FALSE,"IAP",NA,NA,NA,NA,8693,0.0277433809073965,FALSE,NA
"1104","NV","02","H6NV02263",FALSE,"NPY",NA,NA,NA,NA,6245,0.019930681441009,FALSE,NA
"1105","NV","03","H6NV03139",FALSE,"DEM",14221,0.621873360153927,NA,NA,146869,0.472303778906172,TRUE,NA
"1106","NV","03","H6NV03089",FALSE,"DEM",2928,0.12803918138884,NA,NA,NA,NA,FALSE,NA
"1107","NV","03","H6NV03014",FALSE,"DEM",2219,0.0970351582998076,NA,NA,NA,NA,FALSE,NA
"1108","NV","03","H6NV03154",FALSE,"DEM",1237,0.0540930557984957,NA,NA,NA,NA,FALSE,NA
"1109","NV","03","H6NV03147",FALSE,"DEM",1208,0.0528249081686199,NA,NA,NA,NA,FALSE,NA
"1110","NV","03","H6NV03170",FALSE,"DEM",1055,0.0461343361903096,NA,NA,NA,NA,FALSE,NA
"1111","NV","03","H2NV04045",FALSE,"REP",9002,0.319832302991544,NA,NA,142926,0.459623813765625,FALSE,NA
"1112","NV","03","H6NV03063",FALSE,"REP",6759,0.240140694947772,NA,NA,NA,NA,FALSE,NA
"1113","NV","03","H6NV03105",FALSE,"REP",5124,0.182050735450863,NA,NA,NA,NA,FALSE,NA
"1114","NV","03","H6NV03071",FALSE,"REP",3975,0.141227883180559,NA,NA,NA,NA,FALSE,NA
"1115","NV","03","H6NV03121",FALSE,"REP",1569,0.0557450437007035,NA,NA,NA,NA,FALSE,NA
"1116","NV","03","H4NV01153",FALSE,"REP",1336,0.0474667803595538,NA,NA,NA,NA,FALSE,NA
"1117","NV","03","H6NV03113",FALSE,"REP",381,0.0135365593690045,NA,NA,NA,NA,FALSE,NA
"1118","NV","03","H6NV03162",FALSE,"IAP",NA,NA,NA,NA,11602,0.0373099050369337,FALSE,NA
"1119","NV","03","H4NV03126",FALSE,"NPY",NA,NA,NA,NA,9566,0.0307625022912694,FALSE,NA
"1120","NV","04","H2NV00050",FALSE,"DEM",12221,0.399352983465133,NA,NA,128985,0.485186912723908,TRUE,NA
"1121","NV","04","H6NV04012",FALSE,"DEM",7854,0.256649892163911,NA,NA,NA,NA,FALSE,NA
"1122","NV","04","H6NV04020",FALSE,"DEM",6407,0.209365400954186,NA,NA,NA,NA,FALSE,NA
"1123","NV","04","H6NV04095",FALSE,"DEM",1902,0.0621528004705575,NA,NA,NA,NA,FALSE,NA
"1124","NV","04","H6NV04079",FALSE,"DEM",869,0.0283968368080518,NA,NA,NA,NA,FALSE,NA
"1125","NV","04","H6NV04053",FALSE,"DEM",773,0.0252597869420299,NA,NA,NA,NA,FALSE,NA
"1126","NV","04","H6NV04046",FALSE,"DEM",336,0.0109796745310764,NA,NA,NA,NA,FALSE,NA
"1127","NV","04","H6NV04061",FALSE,"DEM",240,0.00784262466505457,NA,NA,NA,NA,FALSE,NA
"1128","NV","04","H4NV04017",TRUE,"REP",18610,0.767865984485889,NA,NA,118328,0.445099794617937,FALSE,NA
"1129","NV","04","H4NV04033",FALSE,"REP",4336,0.178907410463773,NA,NA,NA,NA,FALSE,NA
"1130","NV","04","H6NV04087",FALSE,"REP",1290,0.0532266050503383,NA,NA,NA,NA,FALSE,NA
"1131","NV","04","H4NV04058",FALSE,"LIB",NA,NA,NA,NA,10206,0.0383906472168097,FALSE,NA
"1132","NV","04","H6NV04103",FALSE,"IAP",NA,NA,NA,NA,8327,0.0313226454413457,FALSE,NA
"1133","NH","01","H6NH01230",TRUE,"DEM",32409,0.988229913096509,NA,NA,162080,0.442860890093556,TRUE,NA
"1134","NH","01","H0NH01225",FALSE,"W(D)",88,0.00268333587437109,NA,NA,NA,NA,FALSE,NA
"1135","NH","01","H0NH01217",FALSE,"W(D)",59,0.00179905473395335,NA,NA,NA,NA,FALSE,NA
"1136","NH","01","H6NH01263",FALSE,"W(D)",3,9.147735935356e-05,NA,NA,NA,NA,FALSE,NA
"1137","NH","01","H0NH01217",FALSE,"REP",26400,0.464706917796163,NA,NA,157176,0.429461397219551,FALSE,NA
"1138","NH","01","H0NH01225",FALSE,"R/W",25678,0.451997887695828,NA,NA,55,0.000150279793652182,FALSE,NA
"1139","NH","01","H6NH01263",FALSE,"REP",2243,0.0394824854779088,NA,NA,NA,NA,FALSE,NA
"1140","NH","01","H6NH01305",FALSE,"REP",1347,0.0237106143284633,NA,NA,NA,NA,FALSE,NA
"1141","NH","01","H6NH01289",FALSE,"REP",1031,0.0181482133427214,NA,NA,NA,NA,FALSE,NA
"1142","NH","01","H6NH01230",TRUE,"W(R)",49,0.000862524203485302,NA,NA,NA,NA,FALSE,NA
"1143","NH","01","H6NH01271",FALSE,"IND",NA,NA,NA,NA,34735,0.0949085205910641,FALSE,NA
"1144","NH","01","H4NH01235",FALSE,"IND",NA,NA,NA,NA,6074,0.01659635393897,FALSE,NA
"1145","NH","01","H6NH01313",FALSE,"LIB",NA,NA,NA,NA,5507,0.0150471058844102,FALSE,NA
"1146","NH","02","H0NH02181",TRUE,"DEM",36683,0.993257879345825,NA,NA,174495,0.4974301083545,TRUE,NA
"1147","NH","02","H4NH02258",FALSE,"W(D)",29,0.000785226903498321,NA,NA,NA,NA,FALSE,NA
"1148","NH","02","H6NH02162",FALSE,"W(D)",19,0.000514459005740279,NA,NA,NA,NA,FALSE,NA
"1149","NH","02","H6NH02212",FALSE,"W(D)",7,0.000189537528430629,NA,NA,NA,NA,FALSE,NA
"1150","NH","02","H6NH02196",FALSE,"W(D)",7,0.000189537528430629,NA,NA,NA,NA,FALSE,NA
"1151","NH","02","H6NH02220",FALSE,"W(D)",5,0.000135383948879021,NA,NA,NA,NA,FALSE,NA
"1152","NH","02","H6NH02204",FALSE,"W(D)",4,0.000108307159103217,NA,NA,NA,NA,FALSE,NA
"1153","NH","02","H6NH02170",FALSE,"W(D)",1,2.70767897758042e-05,NA,NA,NA,NA,FALSE,NA
"1154","NH","02","H4NH02258",FALSE,"REP",17180,0.396904239343884,NA,NA,158973,0.453181790970743,FALSE,NA
"1155","NH","02","H6NH02162",FALSE,"REP",12046,0.27829502136999,NA,NA,NA,NA,FALSE,NA
"1156","NH","02","H6NH02212",FALSE,"REP",4287,0.0990412383042625,NA,NA,NA,NA,FALSE,NA
"1157","NH","02","H6NH02196",FALSE,"REP",3145,0.0726579646528821,NA,NA,NA,NA,FALSE,NA
"1158","NH","02","H6NH02204",FALSE,"REP",2443,0.0564398752454661,NA,NA,NA,NA,FALSE,NA
"1159","NH","02","H6NH02220",FALSE,"REP",2113,0.0488159870624928,NA,NA,NA,NA,FALSE,NA
"1160","NH","02","H6NH02170",FALSE,"REP",1839,0.0424858496014786,NA,NA,NA,NA,FALSE,NA
"1161","NH","02","H0NH02181",TRUE,"W(R)",63,0.001455469562204,NA,NA,NA,NA,FALSE,NA
"1162","NH","02","H6NH02246",FALSE,"IND",NA,NA,NA,NA,17088,0.0487124885616304,FALSE,NA
"1163","NJ","01","H4NJ01084",TRUE,"DEM",56753,0.702919283122159,NA,NA,183231,0.599827153299964,TRUE,NA
"1164","NJ","01","H6NJ01188",FALSE,"DEM",23986,0.297080716877841,NA,NA,NA,NA,FALSE,NA
"1165","NJ","01","H6NJ01204",FALSE,"REP",23813,NA,NA,NA,112388,0.367914676583528,FALSE,NA
"1166","NJ","01","H4NJ01142",FALSE,"WDB",NA,NA,NA,NA,5473,0.0179164770699865,FALSE,NA
"1167","NJ","01","H6NJ01212",FALSE,"LIB",NA,NA,NA,NA,2410,0.00788940430087111,FALSE,NA
"1168","NJ","01","H4NJ01159",FALSE,"AO",NA,NA,NA,NA,1971,0.00645228874565019,FALSE,NA
"1169","NJ","02","H2NJ02037",TRUE,"REP",39913,1,NA,NA,176338,0.592145603519199,TRUE,NA
"1170","NJ","02","H4NJ02157",FALSE,"DEM",33961,0.810660492206335,NA,NA,110838,0.372195637938851,FALSE,NA
"1171","NJ","02","H0NJ02098",FALSE,"DEM",7932,0.189339507793665,NA,NA,NA,NA,FALSE,NA
"1172","NJ","02","H2NJ02177",FALSE,"LIB",NA,NA,NA,NA,3773,0.0126697896203764,FALSE,NA
"1173","NJ","02","H6NJ02194",FALSE,"MGW",NA,NA,NA,NA,2653,0.00890881310968955,FALSE,NA
"1174","NJ","02","H6NJ02210",FALSE,"RNN",NA,NA,NA,NA,1574,0.00528551520341174,FALSE,NA
"1175","NJ","02","H6NJ02186",FALSE,"PIP",NA,NA,NA,NA,1387,0.0046575664467167,FALSE,NA
"1176","NJ","02","H6NJ02202",FALSE,"FPR",NA,NA,NA,NA,1232,0.00413707416175557,FALSE,NA
"1177","NJ","03","H4NJ03130",TRUE,"REP",46264,1,NA,NA,194596,0.593171980735231,TRUE,NA
"1178","NJ","03","H4NJ03163",FALSE,"DEM",32963,0.627998247251805,NA,NA,127526,0.38872767176736,FALSE,NA
"1179","NJ","03","H6NJ03143",FALSE,"DEM",19526,0.372001752748195,NA,NA,NA,NA,FALSE,NA
"1180","NJ","03","H6NJ03150",FALSE,"CON",NA,NA,NA,NA,5938,0.018100347497409,FALSE,NA
"1181","NJ","04","H8NJ04014",TRUE,"REP",41789,0.919773737729454,NA,NA,211992,0.637217299299034,TRUE,NA
"1182","NJ","04","H6NJ04166",FALSE,"REP",3645,0.0802262622705463,NA,NA,NA,NA,FALSE,NA
"1183","NJ","04","H6NJ04158",FALSE,"DEM",40528,1,NA,NA,111532,0.335249065178969,FALSE,NA
"1184","NJ","04","H6NJ04182",FALSE,"EG",NA,NA,NA,NA,5840,0.0175541955729762,FALSE,NA
"1185","NJ","04","H6NJ04174",FALSE,"LIB",NA,NA,NA,NA,3320,0.00997943994902069,FALSE,NA
"1186","NJ","05","H6NJ05171",FALSE,"DEM",43250,1,NA,NA,172587,0.511064521573818,TRUE,NA
"1187","NJ","05","H8NJ05052",TRUE,"REP",42179,0.821962389164962,NA,NA,157690,0.466951534049351,FALSE,NA
"1188","NJ","05","H2NJ05261",FALSE,"REP",4884,0.0951768488745981,NA,NA,NA,NA,FALSE,NA
"1189","NJ","05","H6NJ05197",FALSE,"REP",4252,0.0828607619604404,NA,NA,NA,NA,FALSE,NA
"1190","NJ","05","H6NJ05205",FALSE,"LIB",NA,NA,NA,NA,7424,0.0219839443768304,FALSE,NA
"1191","NJ","06","H8NJ03073",TRUE,"DEM",52231,1,NA,NA,167895,0.63732989162412,TRUE,NA
"1192","NJ","06","H6NJ06229",FALSE,"REP",17856,1,NA,NA,91908,0.348883026173439,FALSE,NA
"1193","NJ","06","H6NJ06237",FALSE,"GRE",NA,NA,NA,NA,1912,0.00725795737088845,FALSE,NA
"1194","NJ","06","H6NJ06245",FALSE,"LIB",NA,NA,NA,NA,1720,0.00652912483155238,FALSE,NA
"1195","NJ","07","H6NJ12136",TRUE,"REP",31807,0.539046876588821,NA,NA,185850,0.540835479505871,TRUE,NA
"1196","NJ","07","H6NJ07169",FALSE,"REP",19425,0.329203809782056,NA,NA,NA,NA,FALSE,NA
"1197","NJ","07","H6NJ07177",FALSE,"REP",7774,0.131749313629122,NA,NA,NA,NA,FALSE,NA
"1198","NJ","07","H6NJ07151",FALSE,"DEM",46152,1,NA,NA,148188,0.431236631891396,FALSE,NA
"1199","NJ","07","H6NJ07193",FALSE,"LIB",NA,NA,NA,NA,5343,0.0155484743987079,FALSE,NA
"1200","NJ","07","H6NJ07185",FALSE,"CON",NA,NA,NA,NA,4254,0.0123794142040246,FALSE,NA
"1201","NJ","08","H6NJ13191",TRUE,"DEM",45988,0.868993405264451,NA,NA,134733,0.770391505469183,TRUE,NA
"1202","NJ","08","H6NJ08159",FALSE,"DEM",6933,0.131006594735549,NA,NA,NA,NA,FALSE,NA
"1203","NJ","08","H6NJ08167",FALSE,"REP",4679,1,NA,NA,32337,0.184900136658109,FALSE,NA
"1204","NJ","08","H2NJ08224",FALSE,"WUA",NA,NA,NA,NA,4381,0.025050174682227,FALSE,NA
"1205","NJ","08","H6NJ08175",FALSE,"LIB",NA,NA,NA,NA,3438,0.0196581831904808,FALSE,NA
"1206","NJ","09","H6NJ08118",TRUE,"DEM",47671,1,NA,NA,162642,0.697310089949495,TRUE,NA
"1207","NJ","09","H6NJ09231",FALSE,"REP",12757,1,NA,NA,65376,0.280292571663766,FALSE,NA
"1208","NJ","09","H6NJ09256",FALSE,"LIB",NA,NA,NA,NA,3327,0.0142641548263177,FALSE,NA
"1209","NJ","09","H6NJ09249",FALSE,"NSA",NA,NA,NA,NA,1897,0.00813318356042222,FALSE,NA
"1210","NJ","10","H2NJ10154",TRUE,"DEM",75175,1,NA,NA,190856,0.856736289732506,TRUE,NA
"1211","NJ","10","H0NJ10133",FALSE,"REP",3395,1,NA,NA,26450,0.118731791840051,FALSE,NA
"1212","NJ","10","H0NJ10182",FALSE,"WOP",NA,NA,NA,NA,3719,0.0166942734916125,FALSE,NA
"1213","NJ","10","H4NJ10085",FALSE,"NBP",NA,NA,NA,NA,1746,0.00783764493583097,FALSE,NA
"1214","NJ","11","H2NJ05014",TRUE,"REP",44618,0.762349001315632,NA,NA,194299,0.580010865931127,TRUE,NA
"1215","NJ","11","H4NJ11109",FALSE,"REP",13909,0.237650998684368,NA,NA,NA,NA,FALSE,NA
"1216","NJ","11","H6NJ11138",FALSE,"DEM",34688,0.704496527072586,NA,NA,130162,0.388552562449253,FALSE,NA
"1217","NJ","11","H6NJ11120",FALSE,"DEM",8751,0.177728583614282,NA,NA,NA,NA,FALSE,NA
"1218","NJ","11","H4NJ11117",FALSE,"DEM",5799,0.117774889313132,NA,NA,NA,NA,FALSE,NA
"1219","NJ","11","H6NJ11153",FALSE,"FI",NA,NA,NA,NA,7056,0.0210631895687061,FALSE,NA
"1220","NJ","11","H6NJ11161",FALSE,"LIB",NA,NA,NA,NA,3475,0.0103733820509146,FALSE,NA
"1221","NJ","12","H4NJ12149",TRUE,"DEM",66479,0.936271195988958,NA,NA,181430,0.628581525392019,TRUE,NA
"1222","NJ","12","H6NJ12193",FALSE,"DEM",4525,0.0637288040110416,NA,NA,NA,NA,FALSE,NA
"1223","NJ","12","H6NJ12201",FALSE,"REP",18640,1,NA,NA,92407,0.320152857944663,FALSE,NA
"1224","NJ","12","H2NJ03191",FALSE,"LMP",NA,NA,NA,NA,6094,0.0211132437619962,FALSE,NA
"1225","NJ","12","H6NJ12235",FALSE,"TED",NA,NA,NA,NA,2775,0.00961425195922864,FALSE,NA
"1226","NJ","12","H6NJ12219",FALSE,"LIB",NA,NA,NA,NA,2482,0.00859912553614612,FALSE,NA
"1227","NJ","12","H8NJ04154",FALSE,"GRE",NA,NA,NA,NA,2135,0.00739691096682996,FALSE,NA
"1228","NJ","12","H6NJ12227",FALSE,"WTP",NA,NA,NA,NA,1311,0.00454208443911667,FALSE,NA
"1229","NM","01","H8NM01257",TRUE,"DEM",69216,1,NA,NA,181088,0.651473016581105,TRUE,NA
"1230","NM","01","H4NM01124",FALSE,"REP",27973,1,NA,NA,96879,0.348526983418895,FALSE,NA
"1231","NM","02","H2NM02126",TRUE,"REP",36722,1,NA,NA,143515,0.62720427240983,TRUE,NA
"1232","NM","02","H6NM02101",FALSE,"DEM",37455,1,NA,NA,85232,0.372489806264395,FALSE,NA
"1233","NM","02","H4NM02080",FALSE,"W",NA,NA,NA,NA,70,0.00030592132577562,FALSE,NA
"1234","NM","03","H8NM03196",TRUE,"DEM",76789,1,NA,NA,170612,0.624170453131974,TRUE,NA
"1235","NM","03","H6NM03067",FALSE,"REP",17025,0.620354175776126,NA,NA,102730,0.375829546868026,FALSE,NA
"1236","NM","03","H6NM03075",FALSE,"REP",10419,0.379645824223874,NA,NA,NA,NA,FALSE,NA
"1237","NY","01","H8NY01148",TRUE,"REP",NA,NA,NA,NA,158409,0.48908271326685,TRUE,NA
"1238","NY","01","H8NY01148",TRUE,"CRV",NA,NA,NA,NA,23327,0.0720213652783352,TRUE,NA
"1239","NY","01","H8NY01148",TRUE,"REF",NA,NA,NA,NA,843,0.00260273549661922,TRUE,NA
"1240","NY","01","H8NY01148",TRUE,"IDP",NA,NA,NA,NA,5920,0.0182778103677174,TRUE,NA
"1241","NY","01","H6NY01126",FALSE,"DEM",6479,0.512538564986947,NA,NA,126635,0.390981506066875,FALSE,NA
"1242","NY","01","H6NY01118",FALSE,"DEM",6162,0.487461435013053,NA,NA,NA,NA,FALSE,NA
"1243","NY","01","H6NY01126",FALSE,"WEP",2,1,NA,NA,2496,0.00770632004692951,FALSE,NA
